seed,condition,angle_deg,initial_global_energy,initial_local_energy,nonlinear_auc,analytic_linear_auc,nonlinear_increment_auc
1,shuffled,10.0,1.0,0.7030218202784625,0.607188039880775,0.5793969392821606,0.027791100598614338
1,shuffled,15.0,1.0,0.7030218202784624,0.5981815578081764,0.5711456479060812,0.027035909902095145
1,shuffled,20.0,1.0,0.7030218202784624,0.5881487283398007,0.5618556778972882,0.02629305044251251
1,shuffled,25.0,1.0000000000000002,0.7030218202784625,0.580630345567152,0.5549069186584975,0.02572342690865448
1,shuffled,30.0,1.0,0.7030218202784625,0.5922878790747607,0.5652339110545864,0.027053968020174235
1,shuffled,35.0,1.0000000000000002,0.7030218202784625,0.5994466363301544,0.5714768389677563,0.02796979736239813
1,shuffled,40.0,1.0000000000000002,0.7030218202784625,0.6016159381718381,0.5733049015190157,0.02831103665282242
1,shuffled,45.0,1.0,0.7030218202784625,0.5996709941610665,0.5715109224806079,0.028160071680458643
1,shuffled,50.0,1.0000000000000002,0.7030218202784625,0.5971185913826879,0.5691451120302149,0.027973479352472963
1,shuffled,55.0,1.0,0.7030218202784625,0.5946421545305601,0.5668442924960153,0.027797862034544818
1,shuffled,60.0,1.0000000000000002,0.7030218202784625,0.591452684002401,0.5638757086614413,0.02757697534095971
1,shuffled,65.0,1.0000000000000002,0.7030218202784625,0.587705741323384,0.5603866478591775,0.02731909346420658
1,shuffled,70.0,1.0,0.7030218202784625,0.5844580650980454,0.5573486240628868,0.027109441035158666
1,shuffled,75.0,1.0000000000000002,0.7030218202784625,0.5825552013307932,0.5555343604534071,0.0270208408773861
1,shuffled,80.0,1.0,0.7030218202784625,0.5814739111594079,0.5544561276892529,0.027017783470155043
1,shuffled,85.0,1.0,0.7030218202784625,0.5807638007278568,0.5536963685086671,0.027067432219189724
1,shuffled,90.0,1.0,0.7030218202784624,0.5925665648086272,0.5640054450150286,0.028561119793598655
1,separated,0.0,1.0,0.7030705718905895,1.2511785241790752,1.1932413029541937,0.05793722122488143
1,separated,5.0,1.0,0.7030705718905896,1.2511785241788693,1.1932413029539952,0.0579372212248741
1,separated,10.0,1.0,0.7030705718905895,1.2511785241782536,1.1932413029534006,0.05793722122485301
1,separated,15.0,1.0,0.7030705718905894,1.2511785241772322,1.1932413029524147,0.05793722122481748
1,separated,20.0,1.0,0.7030705718905895,1.2511785241758127,1.1932413029510438,0.05793722122476885
1,separated,25.0,1.0,0.7030705718905896,1.2511785241740054,1.193241302949299,0.05793722122470646
1,separated,30.0,1.0,0.7030705718905896,1.2511785241718238,1.1932413029471929,0.057937221224630964
1,separated,35.0,1.0,0.7030705718905895,1.2511785241692839,1.1932413029447406,0.057937221224543256
1,separated,40.0,1.0,0.7030705718905895,1.2511785241664046,1.1932413029419604,0.057937221224444224
1,separated,45.0,1.0,0.7030705718905895,1.2511785241632065,1.1932413029388726,0.05793722122433387
1,separated,50.0,1.0,0.7030705718905894,1.2511785241597135,1.1932413029355002,0.0579372212242133
1,separated,55.0,1.0,0.7030705718905895,1.251178524155951,1.1932413029318676,0.0579372212240834
1,separated,60.0,1.0,0.7030705718905895,1.2511785241519469,1.1932413029280018,0.05793722122394507
